Group ID;GUID;CTSS Name;OBJD Name;Game Version
0x7F3249F6;0x8F920BC7;Juice On The Wall Sculpture;Sculpture - Wall - JuiceRack;Nightlife
0x7FC8FCA1;0x8F911BC8;La Table Long Dining Table;Table - Dining - Brasserie - 1x2;Nightlife
0x7FC46557;0xEF911CB0;La Table Square Dining Table;Table - Dining - Brasserie 1x1;Nightlife
0x7F9FEBCC;0x6FA31ACD;Large Flower Arrangement;Plant - Floor - Large Floral2x2;Nightlife
0x7F9C94DF;0x6F8FA7A0;Lily Pads by Myo Pia;Painting - FinDeCicle1;Nightlife
0x7FA230E7;0x6FBF0DA7;Liquidacious Lighting;Lamp - Wall - Pool - New;Nightlife
0x7F7674F4;0xEF922D78;Llama Xing Sign;Poster - Llama Crossing Sign 1x1;Nightlife
0x7F0B42A7;0x6F87F94D;Lunatech Light Disc;Lamp - Wall - NightClub - Disk;Nightlife
0x7F6C6777;0x8FCDAB9A;Marketing Print by Seph Epia;Painting - Photo - Sepia1 2x2;Nightlife
0x7F7DCB6D;0x6F88D061;Modart Noudeco Mirror;Mirror - Wall - Frosted2x1;Nightlife
0x7FFEC2BA;0xCFBC3128;Modart Noudeco Mirror;Mirror - Wall - Frosted3x1;Nightlife
0x7F76F7A2;0x0FB9FE3B;Molded Sectional by WorldMold;Sofa - Sectional - Diner2;Nightlife
0x7F93E6A9;0x4FBAB90E;More Sleeka Dining Chair by Simplonics;Chair - Dining - Nightclub;Nightlife
0x7FE3FD18;0x0F91FEAC;Mr. Lampy McFourlegs;Lamp - Table - NightClub;Nightlife
0x7FCACC25;0x8F331FD1;Mr. Section by Comfortitude;Sofa - Sectional - Modern;Nightlife
0x7F3BECB7;0xEFB9EAEA;Mr. Section with Arms by Comfortitude;Sofa - Sectional - Modern - With Arms;Nightlife
0x7FC87D99;0xCF88E18C;Nature's Perfection by E.Z. Phun;Painting - Sectioned Map;Nightlife
0x7F16C853;0x2F8E5F8A;NeonBar by Neontrix;Bar - Lounge - Night Club;Nightlife
0x7F9D1F58;0x0F8D2C97;NeonServe by Neontrix;Counter Island - Night Club Club;Nightlife
0x7FF782F5;0x0F87DA68;Neukum Systems "Hep Cat" 50s Rock Wall Speaker;Stereo - Community - Oldies;Nightlife
0x7FC8906E;0xAF87DAC4;Neukum Systems "Isorhythm" Classical Wall Speaker;Stereo - Community - Classical;Nightlife
0x7F1878BF;0xEFC82182;One Pin, Two Pin;Lamp - Wall - Neon - Bowling;Nightlife
0x7F3DAC88;0xEF9F6A3E;OpenAuto Garage Door;Door - Garage;Nightlife
0x7F9ACB83;0x8FB72505;OpenMe Arch;Door - 1tile - Brasserie - Arch;Nightlife
0x7F2C8168;0x0F910FB5;OpenMe Door;Door - 1 Tile - Brasserie;Nightlife
0x7FA7D1EA;0x4F9232D6;OpenMe Window;Window - Brasserie;Nightlife
0x7FA69AAB;0x4F9231D9;OpenMe Window Wide;Window - 2 Tile - Brasserie;Nightlife
0x7FDEF18E;0x0F922BEF;Pineapple by Lynn D'Saye;Painting - 1900Restaurant - LeftBank;Nightlife
0x7F6602FA;0x4F7F67FE;Pinmaster 300 Bowling Alley by Hurling Fun Products, Inc.;Bowling Lane;Nightlife
0x7F91D8B1;0xCFA31ADF;Potted Ficus by Nature's Garden;Plant - Floor - Potted Ficus2x2;Nightlife
0x7F006FF3;0x8FA30473;Potted Palm;Plant - Floor - Potted Palm 2x2;Nightlife
0x7F2EC49F;0x4F88D6CF;Potted Plant in Spiral Elegance, an existential piece by Natural Pretzel;Plant - Floor - Spiral Topiary;Nightlife
0x7FDA9BDB;0x6FAB4C11;Potted Potential;Sculpture - ModernVase;Nightlife
0x7F05A55D;0xEF96506C;Rackmaster 850 Bowling Ball Rack by Hurling Matters;Sculpture - RackBowling;Nightlife
0x7F4BEE86;0x6F920CD6;Recalling Rug;Rug - OrientalRound 2x2;Nightlife
0x7F51156E;0xEFACECE6;Recalling Rug 3x3;Rug - Round 3x3;Nightlife
0x7FE73E29;0xEF910B2E;Recherch� Counter Island;Counter Island - Brasserie;Nightlife
0x7FD1A9E4;0xEF920C39;Recherch� Floor Runner;Rug - Runner 1x3;Nightlife
0x7FB828EC;0xAF6BEF67;ReNuYuSenso Orb;Aspiration Reward - ReNuYuSenso Pylon;Nightlife
0x7F4F97D4;0x4F88D20C;Reprint Serial #S-C0PU4;Painting - Horizontal - LandscapeCountry;Nightlife
0x7F20A368;0xEFACEE6B;Restaruant Sign by Upturned Nose;Poster - Sign - Upscale Restaurant 1x1;Nightlife
0x7F6F7227;0xAF87F86A;Romantic Romance by Elle and Eey;Lamp - Table - UpscaleRestaurant;Nightlife
0x7FCA0204;0xCF628D38;Route 66;Painting - Vintage - Car;Nightlife
0x7F900D29;0xAF8FA7D5;Sent to My Room Without Dinner by Picts Ellle;Painting - FinDeCicle2;Nightlife
0x7FCB20C0;0x8FA4AB5E;Shinytyme Kitchen Sink by Gurglomics;Sink - Counter - Kitchen2;Nightlife
0x7F248361;0x4FCC112E;Signs of Elliptical Joy by Alexandra Workman;Lamp - Wall - Sign - Round;Nightlife
0x7F56B4E2;0xAF71660D;Sims Must Wash Hands Sign;Poster - WashHand - Sign;Nightlife
0x7F43654C;0x4F7BE909;Sit 'n'Grin Photo Booth from iBurn Commerical Imagery;Booth - Photo - EP2;Nightlife
0x7F4E93F3;0x8F7E500F;Sleeka Barstool by Simplonics;Chair - Barstool - Nightclub;Nightlife
0x7F807EE7;0xEF88E101;Spring Majesty;Painting - Butterflies Scattered;Nightlife
0x7FDA6A0F;0x4F87F7E6;Squintimacy Votive table lamp by Dimview & Co.;Lamp - Table - Brasserie;Nightlife
0x7F71EEDB;0xAF8B860E;Sung-Gyu Sunburst Oriental Rug;Rug - Oriental;Nightlife
0x7F4420F5;0xAF911B1F;SwingarmCo 27" Multivid V Television;Television - Wall - Tavern;Nightlife
0x7F2B8FB4;0x4F62BDFB;Tempest Cooktop from Cuas;Stove - Restaurant;Nightlife
0x7FF279E0;0x4F8FA770;That Place Over There by Retina Bluri;Painting - PostImpressionist-Landscape 2x2;Nightlife
0x7F8D70BF;0x2F910B76;The "Sometimes A Man Is An Island" Counter Island, by Fat City Counters;Counter Island - Diner;Nightlife
0x7FEC4B84;0x2F8D2C66;The Forbidden Fruit Counter by Neontrix;Counter - Night Club;Nightlife
0x7F57E4D5;0x6F922C67;The Fun Spot Kids Rug;Rug - Kids Room;Nightlife
0x7F42A961;0xCF5D6B74;The Gobo-a-Go-Go Spotlighter by LumiO;Lamp - Gobo Light 3;Nightlife
0x7FB00784;0x8FA8F23B;The Gray Woman of SimCity;Sculpture - Graveyard;Nightlife
0x7F0BF13C;0xCFACEB09;The Grease Stands Alone Island Bar;Bar - Island - Diner;Nightlife
0x7F26F636;0xCF56F9B4;The GrooveLayer 9000 Professional DJ Booth by HotBeets;DJ Booth;Nightlife
0x7F9EA5B6;0xAF97D5B0;The HottCorp Burning 8-R Series Fire Jet;Fire Jet;Nightlife
0x7FE63DF6;0x2FB4756E;The Inlaid Medallion;Rug - Tile;Nightlife
0x7FA34261;0x0FA36FF6;The Landwhale by Heaveola;Car Ownable - MiniVan;Nightlife
0x7F8EC8B3;0x2FACEADA;The Oasis;Bar - Island - Brasserie;Nightlife
0x7F7712CB;0x8FCC117B;The Parallelosign by Signalellocorp;Lamp - Wall - Sign - Vertical;Nightlife
0x7F082E84;0x4F7E5CDE;The Prismo RotoBall by LumiO;Lamp - Rotating Light 2;Nightlife
0x7F69580C;0x8F729D92;The Qube;Table - Coffee - Nightclub;Nightlife
0x7FCA22B7;0x2F88CF2E;The Sentry by WroughtCo;Gate - WroughtIron2x1;Nightlife
0x7F2FB1DB;0x0F7D5DF1;The Shadow Streamer;Lamp - Gobo Corner 2;Nightlife
0x7F89B2B9;0xAFA39EFE;The Smoogo Minima;Car Ownable - Hatchback;Nightlife
0x7FA788AB;0xEFA3B83B;The Smord P328;Car Ownable - Pickup;Nightlife
0x7FC36C96;0xEF922CFD;The Sorrowful Scions;Sculpture - Modern Vase Grass;Nightlife
0x7F7704E4;0xAF87B4B1;The Sumptuous Brasserie Barstool;Chair - Barstool - Brasserie;Nightlife
0x7F80C916;0x2FA39A0C;The Yomoshoto Evasion;Car Ownable - Sedan;Nightlife
0x7F160C72;0xCF920C81;Thirsty the bath mat;Rug - Bathmat 1x1;Nightlife
0x7F228AF2;0x0F912167;Two Dogs and an Olive by Mixt Hupp;Painting - Nightlife - 4x1;Nightlife
0x7FB3B3DB;0xCFACF1B0;Uber-Duper Deluxe Curves Ahead Sign;Poster - Curves Ahead 1x1;Nightlife
0x7FDC7F29;0x6F920D3C;Unbridled Braids Oval Rug;Rug - Quaint;Nightlife
0x7FA824F7;0xEF619983;Vintage Retro Classic Dining Table;Table - Dining - Diner 1x1;Nightlife
0x7FE7189E;0x4F911D1E;Visivue Dining Table;Table - Dining - NightClub 1x1;Nightlife
0x7FC2FA8C;0xAF8CC2BD;VocoPhonicSim Karaoke Machine;Karaoke Machine;Nightlife
0x7F0C799E;0xB09CBD13;Abiding Elegance by Durabliss;Door - 1 Tile - EuroGlassPanel;Open for Business
0x7F78F8B2;0x309CBA82;Alas, a Lamp;Lamp - Floor - Storybook;Open for Business
0x7FA1CFDD;0xB09CD6D1;Ankle-Height Light by GamGleam Industries;Lamp - Floor - PathIntlGlobe;Open for Business
0x7FEB6ED7;0xB0652130;Anti-Quaint-Ed-Medium Ltd. Ed. Armoire;Armoire - Medium - Quaint;Open for Business
0x7F35AEAD;0xD09B62AD;Aunt Julianna's Old Moneymaker;Cash Register Antique;Open for Business
0x7FA14881;0x109B6F40;Beary Cute Pedestal;Sculpture - WedgeTeddyBear;Open for Business
0x7F1A0D1E;0x309CE0C2;Belhooven Maroo Window;Window - Euro Mullion Short;Open for Business
0x7FBEE6CE;0x905BE34E;Brinks' Kite (not in catalog);Toy - Craftable - Kite;Open for Business
0x7F7A90F3;0xD05A98B0;CleanBot (not in catalog);Robot - Cleaner;Open for Business
0x7FAB3E46;0xB09CBEE1;Cloudscene Door;Door - 1 Tile - Intl Transom;Open for Business
0x7FEC1EF8;0x509CC2C9;Cloudscene Transom Door- Wide;Door - 2 Tile - Intl Transom 2 Tile;Open for Business
0x7F074107;0xB052976A;Clown-In-A-Box (not in catalog);Toy - Craftable - Jack-in-the-Box;Open for Business
0x7FCF64B5;0x309CB4FD;Cold Warrior Light;Lamp - Wall - Gallery;Open for Business
0x7F51FBAE;0x705972DF;Collectible Franky Bear;Sculpture - GiantBear;Open for Business
0x7F0BEAE0;0xD07B8B60;Come Home Hover Base Station (not in catalog);Robot - Base Station - Hover;Open for Business
0x7FC35F6C;0x705AA253;Come Home Rover Base Station (not in catalog);Robot - Base Station - Rover;Open for Business
0x7F38B13A;0x90900145;Daisy Bouquet (not in catalog);Flower - Craftable - Daisy Bouquet ;Open for Business
0x7FAD69DD;0xD084B0E5;Decra-Chill Display by Refrigifreeze;Display - Business - Refrigerator;Open for Business
0x7F86DDE3;0xD074E3C3;El Sol Sofa by G�nter;Sofa - Mission;Open for Business
0x7FE4C91E;0x50594460;Electrono-Ticket Machine;Fun Bandatron;Open for Business
0x7F9A84C4;0x50D17282;Elleval Euro Stairs in Blue;Stair Modular - Euro Ulatramarine - Bridge;Open for Business
0x7F2C69BC;0x70D16F52;Elleval Euro Stairs in Red;Stair Modular - Euro Dark Red - Bridge;Open for Business
0x7FF2D7C1;0x90D1627C;Elleval Euro Stairs in White;Stair Modular - Euro White - Bridge;Open for Business
0x7F7AB08A;0xF09CBD02;Entablature Brightener Wall Sconce;Lamp - Wall - Sconce - Euro;Open for Business
0x7F7BCE70;0x309CBA1F;Euro-Torchiere Floor Lamp;Lamp - Floor - Euro;Open for Business
0x7FE6AA74;0xD09CCC1B;Fen�tre Fantastique;Window - 2 Tile - Euro Mullion;Open for Business
0x7FC2D6C0;0xF09CCD0F;Fleur de Glee Stencil Pane;Window - Storybook Stencil;Open for Business
0x7FEB7A7B;0x709CCEDB;Fleur de Glee Stencil Pane Double;Window - 2 Tile - StorybookStencil;Open for Business
0x7F4A97F7;0x90D17CD3;Flight of Fancy in Purple;Stair Modular - Storybook Purple - Bridge;Open for Business
0x7F0A4C98;0x70D17A2A;Flight of Fancy in Rose;Stair Modular - Storybook Pas Rose - Bridge;Open for Business
0x7F24F8EF;0x30D17531;Flight of Fancy in Yellow;Stair Modular - Storybook Pas Citronette - Bridge;Open for Business
0x7F757C28;0xF09B6A64;Functional Eloquence Mirror;Mirror - Salon;Open for Business
0x7F7AD3E7;0xF09B6D73;Geometry 101 by Mrs. Wieprecht;Painting - Intl;Open for Business
0x7F95B739;0x905C0FF7;Gleeful Welcome Mat by GleeCo;Rug -WelcomeMatRectangular;Open for Business
0x7FDC0F41;0x909CBEA1;Glimpse of Freedom Glass Door;Door - 1 Tile - Intl Cap Short;Open for Business
0x7FAF6F83;0xB09CEED4;Good Witch Counters;Counter Commercial - Storybook;Open for Business
0x7FC6253F;0xF05C10C4;GreetMe Mat by GleeCo;Rug -WelcomeMatSemicircular;Open for Business
0x7F073581;0x109CB244;Hold Me Closer by Tiny Dresser Co.;Dresser - Medium - Colonial;Open for Business
0x7F4A54F6;0x1077981A;HydroBot (not in catalog);Robot - Hydro;Open for Business
0x7F951CCF;0x909B6E8B;In The Park by Awalck;Painting - Storybook;Open for Business
0x7F0D09BA;0x709B6B2B;Infinite Repetition Infinite Repetition Mirror;Mirror - Wall -Salon3x1;Open for Business
0x7F30FBAC;0xF09B67AF;Just Corner Shelves;Display - Business - Intl - External Corner;Open for Business
0x7FE40CF2;0x709B682C;Just More Corner Shelves;Display - Business - Intl - Internal Corner;Open for Business
0x7FA981B1;0x509B6629;Just Shelves;Display - Business - Intl - Straight;Open for Business
0x7FB2BFA0;0x105FAB3D;Little Heroes Fire Truck (not in catalog);Toy - Craftable - FireTruck;Open for Business
0x7F1C10A8;0x509CB8C3;Lucitious Hanging Pendant;Lamp - Ceiling - EuroPendant;Open for Business
0x7FDE461D;0x1075245B;Lushcroft Antique Loveseat;Sofa - Loveseat - Mission;Open for Business
0x7F5CC6E3;0xF0594DE8;Lying in Wait Screen;Sculpture - Modern Screen;Open for Business
0x7F5D8723;0xD07E45FC;Magisplay Tray;Display - Business - Display Counter;Open for Business
0x7F12BB51;0x505BB3B0;Medium Decorative House Armoire;Armoire - Medium - Moroccan;Open for Business
0x7F5BB8A7;0x70751B75;Mission Coffee Table by Lulu Designs;Table - Coffee - Mission - 1x1 - 0, 0 - Lead;Open for Business
0x7F2FAE9C;0xD065204C;Missionaire Dining Table;Table - Dining - Mission - 0, 0 - Lead;Open for Business
0x7FFA8A18;0x909008BD;Mixed Flower Bouquet (not in catalog);Flower - Craftable - Mixed Bouquet;Open for Business
0x7F344BD7;0x909B71BD;Mr. Generic's Sign -- The Ceiling Model;Sculpture - Sign Hanging Ceiling;Open for Business
0x7FC33AEF;0xD09B7260;Mr. Generic's Sign -- The Floor Model;Sculpture - Sign Standup;Open for Business
0x7FF275F8;0x107BB691;MunchieBot (not in catalog);Robot - Munchie;Open for Business
0x7F2B540E;0x507E536D;Neukum Systems "Happy Shopping" Store Soundscape Wall Speaker;Stereo - Community - Shopping;Open for Business
0x7F225EE4;0xB07E54E3;Neukum Systems "Totally Rad" New Wave Wall Speaker;Stereo - Community - New Wave;Open for Business
0x7FF09F4D;0xF09CBF06;Nuh-Uh Nutcracker;Sculpture - Wedge Nutcracker;Open for Business
0x7FDE80D3;0x109CB940;Once Upon a Glowy Glow Glowlamp;Lamp - Ceiling - PendantStorybook;Open for Business
0x7F170050;0xB0860D98;Open/Closed Sign of War and Commerce;Shops - Sign - Open&Close;Open for Business
0x7F9FE8BB;0xD09B6E07;Opus by Rose Grace Wise;Painting - OrnateEuro;Open for Business
0x7FA7F205;0xD09CB799;Outdoor Protector;Lamp - Wall - SignLamp;Open for Business
0x7F3E9775;0xD07CB683;Passable Mission Chair;Chair - Living - Mission;Open for Business
0x7F1F9E13;0xD09A048D;Podium of Bonnappitizon;Dining - Podium - International;Open for Business
0x7F4A62CC;0x909CBE05;Poetic Justice Wall Sconce;Lamp - Wall - Sconce - Storybook;Open for Business
0x7FCFC96C;0xD09B733E;Pretty Pot O' Pansies;Plant - Floor - Potted Flowers;Open for Business
0x7FE6AFD5;0xD090DFDF;Quick Display by Sims Club Merchandise;Display - Business - Pedestal Short Euro;Open for Business
0x7FD933B8;0xD09CB582;Reflection V;Mirror - Mission;Open for Business
0x7F3D95A1;0x306520E3;Rob R. Barron "Nouveau"  Medium Wardrobe;Armoire - Medium - ArtNouveau;Open for Business
0x7F83B6BD;0x5090DC76;Roedisplay by Grant Industries;Display - Business - Euro - Straight;Open for Business
0x7F9F2556;0xD090DD08;Roedisplay Concave Corner by Grant Industries;Display - Business - Euro - Internal Corner;Open for Business
0x7F756FE4;0x1090DC99;Roedisplay Convex Corner by Grant Industries;Display - Business - Euro - External Corner;Open for Business
0x7F61ECAF;0xB09008B4;Rose Bouquet (not in catalog);Flower - Craftable - Rose Bouquet;Open for Business
0x7F60F6CF;0xD0849FDD;SentryBot (not in catalog);Robot - Sentry;Open for Business
0x7FFB8474;0x50779140;Servo (not in catalog);Robot - Servo - Uninitialized;Open for Business
0x7FB7A819;0x109CD880;Sheer Radiance Vanity Light;Lamp - Wall - Vanity;Open for Business
0x7F01BF04;0xB09CD65B;Short Fenced Crabby Tree;Tree - Crabapple Fenced Short;Open for Business
0x7FC6DDCB;0xF09CDCBD;Short Lollipop Crabapple;Tree - Crabapple Lollipop Short;Open for Business
0x7F1E761F;0xF08DFD16;Show My Ride display by Exotremo Cars;Display - Business - Car;Open for Business
0x7F186B91;0xB09C9BDF;Simply Round Column by Right Angle Industries;Column - ConcreteRound;Open for Business
0x7F2ADA66;0x709CA68B;Simply Round Column Plus - Two Story by Right Angle Industries;Column - Multistory - 2 Story - ConcreteRound;Open for Business
0x7F688439;0x909CB9AA;Single-Track Light Set;Lamp - Ceiling - Track;Open for Business
0x7FDDC673;0x304D66DB;Sir Bricks-a-Lot (not in catalog);Toy - Craftable - Brick;Open for Business
0x7F607531;0xB0751228;Sit-Up-Straight Dining Chair;Chair - Dining - Mission;Open for Business
0x7F0A24FD;0x5090CDCF;Snap Dragon Bouquet (not in catalog);Flower - Craftable - Snap Dragon Bouquet;Open for Business
0x7F155678;0x9075127A;Soldier's Quarter Recliner;Chair - Recliner - Mission;Open for Business
0x7FCC98D9;0x509B691C;Squat Pedestal by Selfless Salesman;Display - Business - Pedestal Short Intl;Open for Business
0x7F9C13A1;0xF057F7E6;Squeezin' It Lemonade Stand;Lemonade Stand;Open for Business
0x7F9F154B;0x109B4422;Storybook Column;Column - Storybook;Open for Business
0x7FB7C715;0x309CA59C;Storybook Connecting Column Arches;Connected Columns - Storybook;Open for Business
0x7FBE80B3;0x709CC3E4;Storybook Door by Adventure Carpentry;Door - 1 Tile - Storybook Ornate;Open for Business
0x7F782403;0x904D68F2;Sun King Drawers by Royale Furniture Co.;Dresser - Small - Central Asian;Open for Business
0x7F89FCB3;0x909BBE83;Super Signguy Retail Sign;Sculpture - SignBlade;Open for Business
0x7F46A859;0xD09B70DB;Super Signguy Retail Sign...on a Stick;Sculpture - Sign Post Blade;Open for Business
0x7F2DEA88;0x704D5643;Supreme Cabinet of the Lesser Items;Armoire - Small - Central Asian;Open for Business
0x7FF99AED;0xF09CD68D;Tall Fenced Crabby Tree;Tree - Crabapple Fenced Tall;Open for Business
0x7FF2F097;0x109CD613;Tall Lollipop Crabapple;Tree - Crabapple Lollipop Tall;Open for Business
0x7FF0D8C1;0x109CBD77;Tallish Transom;Door - 1 Tile - EuroTransom;Open for Business
0x7F67EFCF;0x909CEC39;Terribly Modern Counter;Counter Commercial - Intl;Open for Business
0x7F380FCE;0x308D3EDF;The "Non-Deadly" Robot Crafting Station from 'Craftin' It!' Industries;Crafting - Robot Workbench;Open for Business
0x7F5D4939;0xD08CD7A3;The "That Smells Great!" Floral Workstation from 'Craftin' It' Industries;Crafting - Flower Station;Open for Business
0x7F56DBBF;0xB06CDD68;The "Towel on a Metal Ring" by DecorCorp;Sculpture - Wall - TowelRingMetal;Open for Business
0x7F045710;0xB05C1154;The "Towel on a Metal Rod" by DecorCorp;Sculpture - Wall - TowelRackMetal;Open for Business
0x7FD4FC3F;0x706CDC86;The "Towel on a Wooden Ring" by DecorCorp;Sculpture - Wall - TowelRingWood;Open for Business
0x7FEFCA34;0x305C2437;The "Towel on a Wooden Rod" by DecorCorp;Sculpture - Wall - TowelRackWood;Open for Business
0x7FF79639;0x30CAD7E1;The Artefact by Ergo;Window - 3 Tile - Intl;Open for Business
0x7F6A1796;0x509CBE5B;The Barely There Glass Door;Door - 1 Tile - Intl Cap Full;Open for Business
0x7F80C87C;0x109B7612;The Big Diver, by Big Yard Dudes Inc.;Sculpture - DiverStatue;Open for Business
0x7F588983;0xB09B74D5;The Big Gorilla, by Big Yard Dudes Inc.;Sculpture - GorillaStatue;Open for Business
0x7F3D8C4A;0x909B75BA;The Big Knight, by Big Yard Dudes Inc.;Sculpture - KnightStatue;Open for Business
0x7FC92D90;0xD09B7550;The Big Ninja, by Big Yard Dudes Inc.;Sculpture - NinjaStatue ;Open for Business
0x7FE403E5;0x509CD214;The Breech by Ergo;Window - Intl Transom;Open for Business
0x7FF12AA5;0x5064FF88;The Crazy Fun Toybench from 'Craftin' It!' Industries;Crafting - Toy Workbench;Open for Business
0x7FA4166D;0x109CCC82;The Embrasure by Ergo;Window - Intl;Open for Business
0x7F5DB48A;0x509CB3EC;The Going Somewhere by UppersCo;Elevator Base - Euro;Open for Business
0x7FE0D6FF;0x7099FEA5;The Impossible Mission Counter;Counter - Mission;Open for Business
0x7FA548D1;0x50D2B105;The Impossible Mission Island Bar;Bar - Island - Mission;Open for Business
0x7FC08E53;0xD09A00AC;The Impossible Mission Island Counter;Counter Island - Mission;Open for Business
0x7FB386FD;0x309CD2C1;The Intake by Ergo;Window - 3 Tile - Intl Transom;Open for Business
0x7F1F3C8E;0xF099F9F0;The Java de Pwi Barstool;Chair - Barstool - Mission;Open for Business
0x7FE4BF46;0x509CC242;The Larger Mission Coffee Table by Lulu Designs;Table - Coffee - Mission1x2 - 0, 0 - Lead;Open for Business
0x7F1197FF;0x906BB6A7;The Legendary Bedscalibur Sleep System by Dulac Industries;Bed - Double - Mission;Open for Business
0x7F0CCC7A;0x109CE21C;The Looky-Nook;Window - 3 Tile - Storybook Bay;Open for Business
0x7F7EF9F8;0x909B7415;The Lying Fisherman Fountain;Fountain - EuroOrnate;Open for Business
0x7F8CE2B3;0x306BB902;The Mighty Mighty by Gustav Stickler;Table - End - Mission;Open for Business
0x7F3AA382;0x109CB808;The Mullionaire;Door - 1 Tile - EuroMullion;Open for Business
0x7FF26771;0x909CBC3A;The Photon-Master 3000, Tabletop Edition;Lamp - Table - Euro;Open for Business
0x7FD376EE;0xB09CCCCE;The Pythagoras ;Window - Triangular Intl;Open for Business
0x7F8169EB;0x909CCB15;The Safe-T Arch;Window - Euro Arch Midheight;Open for Business
0x7F604E0D;0xD06BB785;The Slumber Saddle of Sleepnir by Dulac Industries;Bed - Single - Mission;Open for Business
0x7F2614E5;0xB07CA974;The Tragic Stock-n-Stack Cube from UpDuggery 'n Stuff;Display - Business - Stackable Cube;Open for Business
0x7F43FD56;0x10597BFF;The Tray o� Orbs from Orby Designs;Sculpture - TrayOSpheres;Open for Business
0x7FF9542D;0x9018CAC5;The Ultravator by SchafftCo ;Elevator Base;Open for Business
0x7F90E798;0xD018D13C;The Ultravator Shaft by SchafftCo;Elevator Extension;Open for Business
0x7FD839D9;0x906BB899;Touch of Teak Tansu Medium Dresser;Dresser - Medium - Loft;Open for Business
0x7F15FF26;0xB088B05D;Toy Robot (not in catalog);Toy - Craftable - Robot;Open for Business
0x7F0227A1;0x90597C8A;Trash Trapper 910i;Trash Can - IndoorPlastic;Open for Business
0x7F5F292D;0x50900897;Tulip Bouquet (not in catalog);Flower - Craftable - Tulip Bouquet;Open for Business
0x7FC9CFF0;0x1057FFC4;Twirl, Spin and Wobble! (not in catalog);Toy - Craftable - Twirl and Wobble;Open for Business
0x7FD73C8F;0xD088BE9B;Ug-No-More Makeover Station;Chair - Salon;Open for Business
0x7FAE495D;0x905978F4;Wangoof Wall Planter;Plant - Wall - Planter;Open for Business
0x7F026B8C;0x7074E337;Werkbunnst Medium Stonewood Dresser;Dresser - Medium - Designer;Open for Business
0x7F9BAD3A;0x706A717C;Wet n' Wild Water Wiggler (not in catalog);Toy - Craftable - Water Wiggle Sprinkler;Open for Business
0x7FDE86D3;0x3090087B;Wildflower Bouquet (not in catalog);Flower - Craftable - Wildflower Bouquet;Open for Business
0x7F91F09F;0x709CBBD2;Worldly Hue Streetlamp;Lamp - Streetlight IntlGlobe;Open for Business
0x7F2D381A;0x105BB393;Ye Closet;Armoire - Medium - Colonial;Open for Business
0x7FE2EEF2;0xB05FBCA2;A Fantastic End Table!;Table - End - Fantasy;Family Fun
0x7F8F038D;0x305951FF;Adorable Ocean Liner;Sculpture - OceanLiner;Family Fun
0x7F9A7E3F;0x70767993;Chair de la Mer;Chair - Dining - Underwater;Family Fun
0x7F60BD5D;0x9080A4D5;Deep Blue Sleep System;Bed - Single - Underwater;Family Fun
0x7F263B48;0x30FCFE89;Dreams Alight by Guildsmen Industries;Lamp - Table - Fantasy;Family Fun
0x7F1C55E5;0xF1021023;Dry Land Flotation Device;Sculpture - Wall - LifeSaver;Family Fun
0x7F9E1DEF;0x10C9AD81;Fancy Fairy by OgreCorp;Painting - Fantasy Tapestry;Family Fun
0x7F32A1FE;0xB080A33C;First Mate's Desk;Desk - Underwater;Family Fun
0x7FA7C71C;0xD07E0472;Foulbreath's Mat;Rug - Fantasy;Family Fun
0x7FA7D9D4;0x90597A2C;Globe L'Empereur;Sculpture - Globe;Family Fun
0x7FEB2A44;0x90597B37;Itty Bitty Clay Vases;Sculpture - RakuVaseSet;Family Fun
0x7F02CB38;0x9102120F;Just in Case Oars;Sculpture - Wall - Oars;Family Fun
0x7FB3DA1E;0xB05C1375;Kepler's Celestial Wall Mirror;Mirror - Wall - Oval;Family Fun
0x7F51186E;0x505C129A;Kepler's Planetary Floor Mirror;Mirror - Floor - WoodOval;Family Fun
0x7F05361D;0x90767EAE;Los Pescados  of the Wall;Painting - FishTilable1;Family Fun
0x7F09AFEB;0x90767EE2;Los Pescados  of the Wall Two;Painting - FishTilable2;Family Fun
0x7F019753;0xF05970AA;Mr. Shuffles;Plant - Decorative - GardenBunny;Family Fun
0x7F0E424C;0xD05FBC00;My Impregnable Fortress Bed by Mystical Furnishings;Bed - Single - Fantasy;Family Fun
0x7F0E7970;0x506907C4;My Valiant Steed Dining Chair by Mystical Furnishings;Chair - Dining - Fantasy;Family Fun
0x7FE2B84E;0xB0694893;My Very First Castle Desk by Mystical Furnishings;Desk - Fantasy;Family Fun
0x7F47DF3C;0xF0AD7CE5;Power Mirror;Mirror - Floor - MetalOval;Family Fun
0x7F3E1066;0xD10212B7;Ship Rotation Device;Sculpture - Wall - ShipsWheel;Family Fun
0x7F51F38D;0x90FCFE51;Stinging Jelly Light;Lamp - Table - Underwater;Family Fun
0x7F66A619;0xB05FBB21;Tell-Me-Tall by GrowCo;Painting - GrowthChart;Family Fun
0x7FEF4005;0x7100D61A;The Aquadresser;Dresser - Small - Underwater;Family Fun
0x7F090727;0x3100D534;The Aquarmoire;Armoire - Small - Underwater;Family Fun
0x7F8D7BC4;0x70692F72;The Castle Keep Toybox;Toy Box - Fantasy;Family Fun
0x7FE94EA0;0x30597224;The Disguise of Mr. Romance;Painting - MaskCasanova;Family Fun
